account,entry_collect,entry_collect.OpenLessPreMktLow,entry_collect.SPYGap,entry_collect.SPYLastLessOpen,entry_collect.SPYNetpercChange,entry_collect.VWAPLessLast,entry_collect.breakTime,entry_collect.dayHighLessPreMktLow,entry_collect.gap,entry_collect.highLessOpen,entry_collect.preMktBars,entry_collect.preMktLowLessLast,entry_collect.preMktRange,entry_collect.rvol,entry_collect.spread,entry_collect.vxxRVOL,entry_fees,entry_pl,entry_price,entry_shares,entry_side,entry_time,exit_collect,exit_fees,exit_price,exit_shares,exit_side,exit_time,matched_shares,mtm_pl,symbol
Cloud,,0.1196666604,0.3414487735,0.0041315577,1.1605262756,0.0870498087,2016-02-16 09:32:03.760000,0.3526176131,-7.4564439982,0.2329509527,35.0,0.062226566,0.558444415,8.3626937866,0.003191184,3.9980080128,0.07,-53.2499885559,51.8400001526,-15.0,-1.0,2016-02-16 09:32:03.761700,,0.05,55.3899993896,15.0,1.0,2016-02-16 10:12:46.099700,-15.0,-53.2499885559,JNUG
Cloud,,0.2494306441,1.4046875407,-0.1115861579,1.0555624962,0.2352248665,2016-02-16 09:40:52.691000,0.5119888875,-8.0582681582,0.2625582433,81.0,0.0065641126,0.833622892,23.4880771637,0.0196917118,1.8876013756,0.28,-50.6999826431,13.4099998474,-65.0,-1.0,2016-02-16 09:40:52.692700,,0.25,14.1899995804,65.0,1.0,2016-02-16 14:57:58.610700,-65.0,-50.6999826431,CYH
Cloud,,0.0528966263,0.9445867302,0.0302332325,0.4700660706,0.0685018134,2018-02-28 09:31:04.317000,0.0528966263,-19.984939145,0.0,35.0,0.1738050538,0.8312351696,30.7676467896,0.0528966263,2.0135729313,0.33,181.500005722,27.3999996185,-75.0,-1.0,2018-02-28 09:31:04.318700,,0.28,24.9799995422,75.0,1.0,2018-02-28 15:45:00.621700,-75.0,181.500005722,ACAD
Cloud,,0.0418183411,1.3067932496,0.0418263171,0.4700660706,0.159669109,2018-02-28 09:31:04.691000,0.0731820969,-23.829071743,0.0313637558,17.0,0.1986311383,0.5018101233,15.2704191208,0.0418183411,2.0135729313,0.43,40.9999847412,23.5100002289,-100.0,-1.0,2018-02-28 09:31:04.692700,,0.37,23.1000003815,100.0,1.0,2018-02-28 15:45:01.620700,-100.0,40.9999847412,DISCK
Cloud,,0.0292496003,0.4062609791,0.0146297594,0.4718899727,0.062932078,2018-02-28 09:31:02.649000,0.0487493338,-45.5120071735,0.0194997335,18.0,0.0422527288,0.5525139397,7.8224034309,0.0390044263,2.0112266541,0.22,-54.7202148438,142.869995117,-32.0,-1.0,2018-02-28 09:31:02.650700,,0.12,144.580001831,32.0,1.0,2018-02-28 09:36:57.743700,-32.0,-54.7202148438,ALV
Cloud,,0.2511691358,1.4505844441,-0.6182760947,0.2106547356,0.3337049387,2016-04-11 11:05:06.548000,0.5216584782,-14.1860592516,0.2704893424,55.0,0.0001934692,0.5216584782,10.1229190826,0.019321128,0.7915774584,0.78,-7.7200846672,7.7199997902,-193.0,-1.0,2016-04-11 11:05:06.549700,,0.72,7.7600002289,193.0,1.0,2016-04-11 15:45:00.117700,-193.0,-7.7200846672,SYRG
Cloud,,0.0307756171,1.0463357607,-0.0308049663,0.1237034798,0.1034154235,2017-12-14 09:33:27.042000,0.1077117248,-26.5743218697,0.0769361077,50.0,0.0153878085,0.7693728167,14.7711725235,0.0307756171,1.317047596,1.23,-55.260093689,8.9399995804,-307.0,-1.0,2017-12-14 09:33:27.043700,,1.13,9.1199998856,307.0,1.0,2017-12-14 10:39:30.028700,-307.0,-55.260093689,AU
Cloud,,0.2491250237,0.4844173944,0.1383898851,0.192284584,0.2195979074,2017-03-24 09:32:58.249000,0.5951314143,-17.93347012,0.3460063907,79.0,0.0137019819,0.6920127813,67.9463348389,0.0138405724,4.318669796,0.57,64.8599052429,13.4899997711,-138.0,-1.0,2017-03-24 09:32:58.250700,,0.51,13.0200004578,138.0,1.0,2017-03-24 15:45:03.336700,-138.0,64.8599052429,FINL
Cloud,,0.0743916452,-0.1921786137,0.1053879669,-0.0617861748,0.0040749434,2017-01-05 09:48:32.193000,0.1425849719,-26.9715068908,0.0681933268,47.0,0.1363866535,0.7811181863,6.9100794792,0.0123990017,1.0362035036,0.29,-45.75,44.7599983215,-61.0,-1.0,2017-01-05 09:48:32.194700,,0.22,45.5099983215,61.0,1.0,2017-01-05 15:45:00.104700,-61.0,-45.75,JWN
Cloud,,0.0966959257,-0.1873470593,-0.0906580498,-0.2030193806,0.0422523649,2017-01-05 09:32:20.997000,0.3626091451,-25.3254917121,0.2659132194,89.0,0.0120872789,0.8158717291,47.5401649475,0.0060424867,4.6875758171,0.28,75.599899292,43.3699989319,-60.0,-1.0,2017-01-05 09:32:20.998700,,0.22,42.1100006104,60.0,1.0,2017-01-05 15:45:00.072700,-60.0,75.599899292,KSS
Cloud,,0.2405742484,-0.6214742342,0.3207401726,-0.066202879,0.2892101109,2017-01-05 09:52:11.285000,0.5212410184,-17.1632295702,0.28066677,86.0,0.0100221744,0.5813836246,62.4912910461,0.0200462608,0.9402302504,0.8,-50.0,8.9399995804,-200.0,-1.0,2017-01-05 09:52:11.286700,,0.74,9.1899995804,200.0,1.0,2017-01-05 10:13:04.219700,-200.0,-50.0,HLX
Cloud,,0.3151849379,-0.8142188849,-0.1313346764,-0.1588821411,0.3254148146,2017-01-05 09:33:13.330000,0.6828979852,-20.0385316715,0.3677130473,85.0,0.0262646809,0.5515733282,18.5495986938,0.0262646809,3.2726709843,1.05,-2.620059967,7.8699998856,-262.0,-1.0,2017-01-05 09:33:13.331700,,0.97,7.8800001144,262.0,1.0,2017-01-05 15:45:00.475700,-262.0,-2.620059967,JCP
Cloud,,-0.0947360822,-0.1174718168,-0.0037931439,-0.1412332058,0.0262743199,2017-01-05 09:34:30.520000,0.2084205374,-56.0500698792,0.3031566196,71.0,0.0151610112,2.9140828147,13.1323165894,0.117477599,2.7127945423,0.27,139.490158081,150.75,-37.0,-1.0,2017-01-05 09:34:30.521700,,0.14,146.979995728,37.0,1.0,2017-01-05 15:45:00.088700,-37.0,139.490158081,STZ
Cloud,,0.3261394898,0.3551330458,0.0724742134,0.6363630295,0.3409874397,2016-02-10 09:33:26.186000,0.6885160864,-30.8891404971,0.3623765966,88.0,0.0036245401,0.9385568227,25.3011932373,0.0036245401,4.4057145119,0.21,-50.0402526855,87.0899963379,-36.0,-1.0,2016-02-10 09:33:26.187700,,0.14,88.4800033569,36.0,1.0,2016-02-10 09:36:52.932700,-36.0,-50.0402526855,DIS
Cloud,,0.1560515834,0.5664148403,0.127153632,0.6471514702,0.092977517,2016-02-10 09:33:09.053000,0.190730448,-21.7777127829,0.0346788646,48.0,0.0057787084,0.6762235281,11.1403284073,0.0231170383,4.1441988945,0.27,79.22996521,39.1300010681,-57.0,-1.0,2016-02-10 09:33:09.054700,,0.21,37.7400016785,57.0,1.0,2016-02-10 15:45:00.089700,-57.0,79.22996521,ARMH
Cloud,,0.1534317547,-0.1972608882,-0.0438469014,-0.0447928905,0.2867982863,2017-07-17 09:43:58.598000,0.5479692086,-9.5648467172,0.3945374539,67.0,0.010959635,1.0959384171,6.6112852097,0.02191927,1.9030418396,0.78,-48.0000495911,4.7399997711,-200.0,-1.0,2017-07-17 09:43:58.599700,,0.74,4.9800000191,200.0,1.0,2017-07-17 09:57:44.842700,-200.0,-48.0000495911,TXMD
Cloud,,0.133029697,-0.1672389904,0.0342063936,-0.1355707645,0.0091739483,2017-11-10 09:32:35.763000,0.133029697,-18.5174414801,0.0,75.0,0.1140256617,1.026233855,92.8467025757,0.0038002271,4.1589565277,0.19,-70.2999420166,50.6500015259,-38.0,-1.0,2017-11-10 09:32:35.764700,,0.14,52.5,38.0,1.0,2017-11-10 09:36:39.885700,-38.0,-70.2999420166,TTD
Cloud,,0.0867697148,0.9255485285,-0.3856366387,0.2822637558,0.1672037113,2016-03-09 11:11:18.997000,0.3277962918,-22.7170155418,0.241026577,88.0,0.0096412837,0.761643027,29.5168571472,0.0096412837,0.9478634596,0.42,-16.3200073242,24.5,-96.0,-1.0,2016-03-09 11:11:18.998700,,0.36,24.6700000763,96.0,1.0,2016-03-09 15:45:00.023700,-96.0,-16.3200073242,TRU
Cloud,,0.3710965029,-0.5566226352,0.1192358326,-0.0621140003,0.2047634508,2017-12-15 09:46:24.336000,0.450617182,-7.6677622466,0.0795206792,52.0,0.0132537625,1.2458246058,11.6875047684,0.026507525,1.0620908737,1.04,-13.2500505447,3.1199998856,-265.0,-1.0,2017-12-15 09:46:24.337700,,0.99,3.1700000763,265.0,1.0,2017-12-15 15:45:01.022700,-265.0,-13.2500505447,VSTM
Cloud,,0.0,0.6089741448,-0.2955227281,0.0738382339,0.0466463647,2017-03-08 09:32:07.725000,0.0895546194,-90.2575509879,0.0895546194,24.0,0.0537382377,0.5731577631,4.0005626678,0.0179081908,3.6373729706,0.89,42.9603004456,50.9099998474,-179.0,-1.0,2017-03-08 09:32:07.726700,,0.67,50.6699981689,179.0,1.0,2017-03-08 15:45:00.012700,-179.0,42.9603004456,XLU
Cloud,,0.0959612685,0.3625158286,-0.1492721805,0.0843882561,0.0008947974,2017-03-08 09:32:11.338000,0.2132477154,-23.9392245257,0.1172864468,83.0,0.1332793137,0.9489500963,60.6428565979,0.0106625891,3.7454910278,0.43,-59.0000152588,23.1800003052,-100.0,-1.0,2017-03-08 09:32:11.339700,,0.37,23.7700004578,100.0,1.0,2017-03-08 09:46:35.615700,-100.0,-59.0000152588,URBN
Cloud,,0.0,0.3237990808,0.0346914982,0.1372456551,0.0007375954,2016-12-15 09:33:02.113000,0.0693852022,-17.9192009078,0.0693852022,80.0,0.034693704,0.7401147055,71.8514175415,0.011564568,3.2034950256,0.48,4.5998859406,16.3199996948,-115.0,-1.0,2016-12-15 09:33:02.114700,,0.43,16.2800006866,115.0,1.0,2016-12-15 15:45:00.559700,-115.0,4.5998859406,MPEL
Cloud,,0.1195115292,0.2390230584,0.9731690308,0.6286501884,0.2361246874,2016-12-15 11:58:53.542000,0.998779342,-19.2572921215,0.8792678128,34.0,0.0084521028,1.587803474,6.1361598969,0.0085367704,0.9480258822,0.37,70.549993515,23.5799999237,-85.0,-1.0,2016-12-15 11:58:53.543700,,0.32,22.75,85.0,1.0,2016-12-15 15:45:00.898700,-85.0,70.549993515,GPOR
Cloud,,0.385223964,0.4448424374,0.0,0.4518389702,0.3676033189,2016-09-30 09:38:59.021000,0.7383460768,-20.3386515692,0.3531221128,77.0,0.0091722074,1.8848457613,60.4684524536,0.0091722074,2.2887051105,0.22,-51.2999725342,45.6599998474,-45.0,-1.0,2016-09-30 09:38:59.022700,,0.17,46.7999992371,45.0,1.0,2016-09-30 10:31:30.686700,-45.0,-51.2999725342,OPHT
Cloud,,0.0319312518,-0.2299045257,0.0510909773,-0.1326918602,0.1953848078,2016-11-02 09:41:35.662000,0.6705538515,-6.5038155468,0.6386225997,63.0,0.0319312518,4.3107031572,32.0243186951,0.1277250072,2.1034891605,0.25,277.199975967,11.6499996185,-63.0,-1.0,2016-11-02 09:41:35.663700,,0.23,7.25,63.0,1.0,2016-11-02 15:45:00.198700,-63.0,277.199975967,CEMP
Cloud,,0.3357517966,-0.3266822888,-0.127042343,-0.2369582653,0.19771583,2016-11-02 09:33:01.463000,0.7713304894,-74.5632971382,0.4355786928,16.0,0.0272223702,1.4519174372,10.4782581329,0.108896404,4.1384496689,0.5,-59.4003295898,82.8099975586,-90.0,-1.0,2016-11-02 09:33:01.464700,,0.33,83.4700012207,90.0,1.0,2016-11-02 09:43:01.421700,-90.0,-59.4003295898,EL
Cloud,,0.2481291127,-0.4962582255,-0.1654123971,-0.2274751663,0.1617669348,2016-11-02 09:33:00.865000,0.2481291127,-59.1298515713,0.0,51.0,0.0993862635,0.5238287112,27.8389644623,0.0413530993,4.1060152054,0.48,11.9998931885,43.3400001526,-100.0,-1.0,2016-11-02 09:33:00.866700,,0.37,43.2200012207,100.0,1.0,2016-11-02 15:45:00.019700,-100.0,11.9998931885,TRP
Cloud,,0.2208036328,-0.2564179984,-0.1068363042,-0.2416908741,0.0855344299,2016-11-02 09:33:15.834000,0.2208036328,-17.5190462645,0.0,16.0,0.0783502459,0.8903387627,5.972360611,0.0427372388,4.3482971191,0.31,-60.3500270844,25.5499992371,-71.0,-1.0,2016-11-02 09:33:15.835700,,0.26,26.3999996185,71.0,1.0,2016-11-02 10:03:36.323700,-71.0,-60.3500270844,IONS
Cloud,,0.2287310016,-0.5881689941,0.1633899711,-0.1232147217,0.360864863,2016-11-02 09:41:22.998000,0.8985887488,-32.6399420733,0.6698577472,28.0,0.0408474928,5.2281581029,12.5623521805,0.0163383739,2.084954977,0.69,-55.4200248718,20.4300003052,-163.0,-1.0,2016-11-02 09:41:22.999700,,0.6,20.7700004578,163.0,1.0,2016-11-02 10:14:52.150700,-163.0,-55.4200248718,GME
Cloud,,0.1401359293,-0.1681632933,-0.0467076701,-0.2179980278,0.1847609282,2016-11-02 09:33:00.415000,0.1868476087,-4.2784500687,0.0467116794,88.0,0.0770746943,1.1584560649,218.951019287,0.0046713016,4.1022601128,0.19,107.179996491,10.8299999237,-46.0,-1.0,2016-11-02 09:33:00.416700,,0.17,8.5,46.0,1.0,2016-11-02 15:45:00.021700,-46.0,107.179996491,ADPT
Cloud,,0.3825185171,-0.3825033171,0.2868774879,-0.013846159,0.2758091492,2016-07-26 09:32:12.081000,0.4462716033,-14.5238909249,0.0637530862,49.0,0.0586535081,2.3907430118,66.1754837036,0.1912592585,3.3419060707,1.24,193.980042458,4.7100000381,-318.0,-1.0,2016-07-26 09:32:12.082700,,1.17,4.0999999046,318.0,1.0,2016-07-26 15:45:00.070700,-318.0,193.980042458,SDLP
Cloud,,0.1922443396,-0.1922351727,0.158281122,-0.0097811222,0.1226212174,2016-07-26 09:32:32.910000,0.2403046606,-17.5834901408,0.048060321,88.0,0.0160190885,1.6661074245,13.6136951447,0.0160206163,3.3769888878,0.65,-51.2001037598,11.4799995422,-160.0,-1.0,2016-07-26 09:32:32.911700,,0.59,11.8000001907,160.0,1.0,2016-07-26 10:06:16.523700,-160.0,-51.2001037598,FCX
Cloud,,0.057662342,-0.069187772,0.051890829,-0.013846159,0.0214380986,2016-07-26 09:32:04.401000,0.1152630978,-47.4622423257,0.0576007558,84.0,0.005762715,0.720735285,23.2354202271,0.023064057,3.32989645,0.32,163.02003479,83.9400024414,-57.0,-1.0,2016-07-26 09:32:04.402700,,0.21,81.0800018311,57.0,1.0,2016-07-26 15:45:00.307700,-57.0,163.02003479,GILD
Cloud,,0.1600831627,-0.0711440515,0.0533580386,-0.013846159,0.3017358354,2016-07-26 09:32:04.281000,0.6047515783,-104.042536508,0.4446684156,20.0,0.0503906876,1.2450751825,7.9222354889,0.1956551885,3.32989645,0.45,-60.1802520752,176.809997559,-59.0,-1.0,2016-07-26 09:32:04.282700,,0.22,177.830001831,59.0,1.0,2016-07-26 09:37:05.086700,-59.0,-60.1802520752,MMM
Cloud,,0.0646740988,-0.1552109292,0.1164081969,-0.013846159,0.0653116211,2016-07-26 09:32:01.937000,0.2069567461,-5.0922769151,0.1422826473,41.0,0.0258695162,0.6338040711,55.9752616882,0.0905429982,3.3297355175,0.51,-44.9999809265,4.6300001144,-129.0,-1.0,2016-07-26 09:32:01.938700,,0.37,5.0799999237,100.0,1.0,2016-07-26 11:45:30.277700,-100.0,-44.9999809265,CCCL
Cloud,,0.2857192087,0.0672295577,0.1932769641,0.1421689987,0.1878175842,2016-08-09 09:50:00.476000,0.5714384175,-40.2275837695,0.2857192087,72.0,0.025212687,0.5630331199,21.4229335785,0.0336147788,4.9089169502,0.41,-7.5600128174,48.6800003052,-84.0,-1.0,2016-08-09 09:50:00.477700,,0.31,48.7700004578,84.0,1.0,2016-08-09 15:45:00.034700,-84.0,-7.5600128174,BGS
Cloud,,0.232677104,0.268472181,0.053701719,0.2493262291,0.1483232084,2016-11-15 09:38:29.111000,0.465354208,-33.0902317638,0.232677104,63.0,0.0143175756,1.3423700085,12.1175451279,0.0238649019,1.4976377487,0.3,47.1999549866,56.7099990845,-59.0,-1.0,2016-11-15 09:38:29.112700,,0.22,55.9099998474,59.0,1.0,2016-11-15 15:45:02.200700,-59.0,47.1999549866,DKS
Cloud,,0.108494701,0.2712344531,-0.0060241622,0.2031445503,0.0122501042,2016-11-15 09:32:15.940000,0.1205499232,-22.7964637938,0.0120552223,78.0,0.0060264615,0.5123365989,7.6223154068,0.0482185897,2.9953050613,0.28,110.400009155,39.2700004578,-60.0,-1.0,2016-11-15 09:32:15.941700,,0.22,37.4300003052,60.0,1.0,2016-11-15 15:45:00.132700,-60.0,110.400009155,TEVA
Cloud,,0.3111715797,1.9188628316,-0.4842000184,0.304889679,0.2254792838,2018-03-06 09:32:18.662000,0.3457461081,-6.9694366214,0.0345745284,64.0,0.017286852,0.605055483,57.6127815247,0.0172876763,1.3099300861,0.68,-55.0399475098,4.4200000763,-172.0,-1.0,2018-03-06 09:32:18.663700,,0.64,4.7399997711,172.0,1.0,2018-03-06 09:38:08.832700,-172.0,-55.0399475098,MRNS
Cloud,,0.0058989699,0.6547620287,-0.0235823781,0.3931045532,0.1968948845,2018-03-06 09:31:00.125000,0.2300553246,-9.6591944131,0.2241563548,83.0,0.165166656,0.6311751501,201.319152832,0.0058989699,2.1402521133,0.24,-68.4400177002,17.75,-58.0,-1.0,2018-03-06 09:31:00.126700,,0.21,18.9300003052,58.0,1.0,2018-03-06 11:15:20.120700,-58.0,-68.4400177002,GLYC
Cloud,,-0.0091286859,-0.1856243512,-0.0395607342,-0.3862261772,0.0677986028,2016-02-05 09:32:00.688000,0.0365159042,-9.413211753,0.0456445901,86.0,0.1369059106,1.8227689554,13.9032535553,0.0273872184,4.8024845123,0.14,-64.7999954224,33.7999992371,-30.0,-1.0,2016-02-05 09:32:00.689700,,0.11,35.9599990845,30.0,1.0,2016-02-05 10:35:45.423700,-30.0,-64.7999954224,NUGT
Cloud,,0.1354101997,-0.0616421867,-0.0313168275,-0.4801154137,0.2761643586,2016-02-05 09:40:25.231000,0.5037475919,-11.6659405408,0.3683373922,89.0,0.0010107425,1.0105266404,56.8644599915,0.0010107425,1.607958436,0.07,157.099990845,123.989997864,-10.0,-1.0,2016-02-05 09:40:25.232700,,0.04,108.279998779,10.0,1.0,2016-02-05 15:45:00.117700,-10.0,157.099990845,LNKD
Cloud,,0.0718006389,-0.2305151094,-0.0453511103,-0.3810107708,0.0917794466,2016-02-05 09:32:01.208000,0.0718006389,-14.4142657604,0.0,45.0,0.1965032182,0.5290511179,17.6073951721,0.0226741136,4.8050150871,0.18,-71.4100112915,40.0200004578,-37.0,-1.0,2016-02-05 09:32:01.209700,,0.14,41.9500007629,37.0,1.0,2016-02-05 09:36:19.840700,-37.0,-71.4100112915,SPLK
Cloud,,0.2149450046,-0.1351720975,-0.0753443192,-0.4958331585,0.2550053926,2016-02-05 09:33:00.309000,0.5362555758,-8.7611882546,0.3213105712,89.0,0.0841837433,1.9322937057,114.83013916,0.053181938,3.4888458252,0.11,-58.0799865723,42.7000007629,-22.0,-1.0,2016-02-05 09:33:00.310700,,0.09,45.3400001526,22.0,1.0,2016-02-05 10:53:38.752700,-22.0,-58.0799865723,DATA
Cloud,,0.317685849,0.0056785263,0.0,0.0038504601,0.2611530994,2017-11-22 09:32:34.107000,0.6523942927,-59.6158579854,0.3347084436,86.0,0.0056741982,0.98142421,22.7730998993,0.1248063916,2.3988711834,0.35,-50.4000854492,106.279998779,-56.0,-1.0,2017-11-22 09:32:34.108700,,0.21,107.180000305,56.0,1.0,2017-11-22 09:37:59.710700,-56.0,-50.4000854492,CRM
Cloud,,0.2462972534,-0.6157407846,0.1108288314,-0.1490950584,0.176828294,2018-03-16 09:34:43.728000,0.2462972534,-19.7504649101,0.0,72.0,0.0307865695,1.0467598036,64.5583953857,0.0615731389,1.2951049805,0.52,-6.1499061584,16.6000003815,-123.0,-1.0,2018-03-16 09:34:43.729700,,0.46,16.6499996185,123.0,1.0,2018-03-16 15:45:00.988700,-123.0,-6.1499061584,VNDA
Cloud,,0.2867056854,-0.03061926,0.0111365931,-0.0308990479,0.2668443757,2016-12-12 09:32:00.838000,0.4398019852,-69.0843132637,0.1530962998,66.0,0.1043832616,2.8169549268,8.6580104828,0.1530920524,3.3224396706,0.25,-59.6697692871,250.350006103,-27.0,-1.0,2016-12-12 09:32:00.839700,,0.1,252.559997559,27.0,1.0,2016-12-12 13:20:44.920700,-27.0,-59.6697692871,LMT
Cloud,,0.1363062,-0.037484404,-0.0187396022,-0.0728428364,0.0738780572,2016-12-12 11:30:38.255000,0.2214975547,-1.122968565,0.0851913547,89.0,0.0034075697,0.5861166112,60.6109237671,0.0034075697,0.6719756722,0.13,18.700006485,5.8200001717,-34.0,-1.0,2016-12-12 11:30:38.256700,,0.12,5.2699999809,34.0,1.0,2016-12-12 15:45:00.820700,-34.0,18.700006485,OPHT
Cloud,,0.3263499565,-0.1087833188,-0.0791014229,-0.0838756561,0.2676219102,2016-12-12 09:32:36.941000,0.6625838184,-65.6541379364,0.3362338619,41.0,0.0098914503,0.8999333567,16.2602100372,0.0988994135,3.7584183216,0.51,-51.9398803711,67.0800018311,-98.0,-1.0,2016-12-12 09:32:36.942700,,0.36,67.6100006104,98.0,1.0,2016-12-12 09:34:49.468700,-98.0,-51.9398803711,CNI
Cloud,,0.3917308295,-0.0421370061,-0.1179270574,-0.0701248646,0.2934600516,2018-03-21 09:32:43.630000,0.4717596476,-45.746531724,0.0800288182,38.0,0.0042130579,1.0319774428,5.6015515327,0.0252751337,3.8369095325,0.42,-51.2400512695,55.0099983215,-84.0,-1.0,2018-03-21 09:32:43.631700,,0.31,55.6199989319,84.0,1.0,2018-03-21 09:45:21.195700,-84.0,-51.2400512695,DAL
Cloud,,0.0571084049,-1.5561817387,0.1998763537,-0.4739820957,0.0892441102,2016-03-07 09:32:00.379000,0.1856004439,-6.1527495976,0.1284920389,89.0,0.0735260417,0.6710167799,31.3042526245,0.0428304527,3.8050005436,0.56,-61.0599756241,4.9000000954,-142.0,-1.0,2016-03-07 09:32:00.380700,,0.53,5.3299999237,142.0,1.0,2016-03-07 09:34:36.767700,-142.0,-61.0599756241,SDRL
Cloud,,0.3755771071,-0.0550456464,0.070909187,0.0213384628,0.457991517,2017-01-26 09:34:35.864000,0.7058262833,-44.6519007896,0.3302491763,46.0,0.0097127752,1.0231217991,14.0264577866,0.0809430865,2.2786886692,0.22,-59.83984375,139.809997559,-32.0,-1.0,2017-01-26 09:34:35.865700,,0.12,141.679992676,32.0,1.0,2017-01-26 09:34:58.830700,-32.0,-59.83984375,MCK
Cloud,,0.1249226131,-0.1930763983,0.0170341141,-0.0675261021,0.0904375919,2017-01-26 09:32:11.968000,0.215776998,-54.3631236285,0.0908543849,40.0,0.011354632,2.3053758643,21.9141921997,0.0227135962,3.2406065464,0.55,-51.9798965454,48.6300010681,-113.0,-1.0,2017-01-26 09:32:11.969700,,0.42,49.0900001526,113.0,1.0,2017-01-26 09:43:46.793700,-113.0,-51.9798965454,VZ
Cloud,,0.0755684774,-0.1070613485,0.0314880667,-0.0522732735,0.0435220434,2017-01-26 09:33:00.818000,0.2833733825,-50.0831232532,0.2078049051,49.0,0.0503789849,1.5743072462,22.5117282867,0.1070565441,2.4413299561,0.35,-58.2801513672,80.8799972534,-62.0,-1.0,2017-01-26 09:33:00.819700,,0.23,81.8199996948,62.0,1.0,2017-01-26 09:59:00.244700,-62.0,-58.2801513672,HAS
Cloud,,0.3259426153,-0.1910842977,0.2697509351,0.0304937363,0.2626688797,2017-01-26 09:34:48.004000,0.4383345508,-49.3411170701,0.1123919355,34.0,0.0224792446,1.5735128214,10.4941539764,0.011241766,2.30113554,0.48,-49.0001678467,44.4599990845,-100.0,-1.0,2017-01-26 09:34:48.005700,,0.37,44.9500007629,100.0,1.0,2017-01-26 10:00:57.515700,-100.0,-49.0001678467,EWW
Cloud,,0.0323185599,0.2520882189,0.1777557778,0.7088065147,0.0377896579,2016-01-26 09:34:54.533000,0.1680579907,-23.7563941085,0.1357394308,20.0,0.0484790727,0.5494229148,4.8492159843,0.1292767052,3.1515865326,0.18,133.760009766,76.3600006104,-32.0,-1.0,2016-01-26 09:34:54.534700,,0.12,72.1800003052,32.0,1.0,2016-01-26 15:45:00.116700,-32.0,133.760009766,PII
Cloud,,0.1303065806,1.1293200162,0.0868673716,0.4476666451,0.1038323906,2016-01-26 09:32:00.280000,0.2316562199,-8.353100981,0.1013496394,73.0,0.0291019227,0.7673599772,58.5136795044,0.0144781254,4.1444811821,0.57,-56.1599807739,6.3400001526,-144.0,-1.0,2016-01-26 09:32:00.281700,,0.53,6.7300000191,144.0,1.0,2016-01-26 09:35:18.218700,-144.0,-56.1599807739,ENOC
Cloud,,0.3553928686,2.13236764,1.2848935414,0.6661653519,0.414234474,2016-01-26 09:37:26.460000,0.7654657746,-21.4992463668,0.4100729061,76.0,0.0273387152,1.9136657401,18.3714637756,0.0273387152,2.2723100185,1.09,8.1899271011,8.0900001526,-273.0,-1.0,2016-01-26 09:37:26.461700,,1.01,8.0600004196,273.0,1.0,2016-01-26 15:45:00.585700,-273.0,8.1899271011,HBAN
Cloud,,0.2205859948,-0.6066154302,0.1792330235,-0.1307427883,0.1924851052,2017-02-28 09:31:15.489000,0.3308816218,-26.5181278353,0.110295627,66.0,0.0551451839,0.5514676167,14.17070961,0.1378669042,4.5805563927,0.42,35.9998703003,19.7299995422,-100.0,-1.0,2017-02-28 09:31:15.490700,,0.37,19.3700008392,100.0,1.0,2017-02-28 15:45:00.119700,-100.0,35.9998703003,THC
Cloud,,0.0,-1.1278643541,0.3588623751,-0.1265227795,0.1844898257,2017-02-28 09:46:23.623000,0.5126628931,-8.0997640611,0.5126628931,74.0,0.0256331141,0.8971602157,6.8245177269,0.1281655705,0.8475568891,1.0,25.5999755859,3.5,-256.0,-1.0,2017-02-28 09:46:23.624700,,0.95,3.4000000954,256.0,1.0,2017-02-28 15:45:04.889700,-256.0,25.5999755859,CEMP
Cloud,,0.1402593581,-0.3857065468,0.1227235944,-0.1265227795,0.1507914872,2017-02-28 09:31:01.271000,0.2542150706,-61.1247099108,0.1139557125,35.0,0.0087678819,0.517198023,8.9256401062,0.0438327214,4.3418879509,0.46,3.4794158936,70.6999969482,-87.0,-1.0,2017-02-28 09:31:01.272700,,0.32,70.6600036621,87.0,1.0,2017-02-28 15:45:00.220700,-87.0,3.4794158936,WMT
Cloud,,-0.0987912427,-0.4346905124,0.0,-0.1855671406,0.0787134537,2017-02-28 09:32:28.010000,0.652032,-20.4380275292,0.7508232427,56.0,0.0197571179,0.5927568776,10.1441202164,0.0790341247,2.7987577915,0.42,-53.8999252319,21.7600002289,-98.0,-1.0,2017-02-28 09:32:28.011700,,0.36,22.3099994659,98.0,1.0,2017-02-28 11:13:45.895700,-98.0,-53.8999252319,EXEL
Cloud,,0.336490754,1.9235404179,1.0332304561,0.5684614182,0.2058071299,2016-08-05 09:41:01.585000,0.336490754,-32.7451327685,0.0,16.0,0.0120154804,1.4180650667,4.6527233124,0.0240332529,2.6412482262,0.99,40.0001525879,13.8900003433,-240.0,-1.0,2016-08-05 09:41:01.586700,,0.74,13.6899995804,200.0,1.0,2016-08-05 15:45:08.491700,-200.0,40.0001525879,UGLD
Cloud,,0.0044870317,0.0276221042,0.0048319855,0.4345059395,0.0620970738,2016-08-05 09:35:15.578000,0.232254451,-8.6961111667,0.2277674193,73.0,0.0020707757,1.1803905916,10.7312459946,0.0393457913,4.0295605659,0.03,0.6600036621,280.670013428,-3.0,-1.0,2016-08-05 09:35:15.579700,,0.01,280.450012207,3.0,1.0,2016-08-05 15:45:10.245700,-3.0,0.6600036621,JNUG
